
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ssl.py:561 SSLContext.set_alpn_protocols                            5           0.000126  0.000191  0.000038
..envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/backend.py:191 Backend.openssl_assert  32          0.000150  0.000191  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:93 MovedAttribute.__init__                     134         0.000191  0.000191  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_type_aliases.py:202 _set_array_types      1           0.000066  0.000191  0.000191
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:488 tzfile._read_tzfile             1           0.000084  0.000191  0.000191
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/structures.py:89 LookupDict                  1           0.000190  0.000190  0.000190
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/extension.py:135 ExtensionIndex   1           0.000017  0.000189  0.000189
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/stata.py:1103 StataReader                   1           0.000024  0.000189  0.000189
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/format.py:1 <module>                        1           0.000137  0.000189  0.000189
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/base.py:5265 Index.identical      1           0.000016  0.000189  0.000189
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_config/config.py:826 <listcomp>               20          0.000123  0.000188  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:477 _prefix_from_prefix_string                         25          0.000136  0.000188  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:82 GzipDecoder.decompress         12          0.000091  0.000188  0.000016
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:1555 <listcomp>                           2           0.000051  0.000188  0.000094
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:191 Localrules.start              22          0.000068  0.000188  0.000009
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/base.py:394 register_extension_dtype  17          0.000063  0.000187  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_futures.py:14 isfuture                                 22          0.000124  0.000187  0.000009
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:3939 ZeroOrMore.parseImpl  2/1         0.000017  0.000187  0.000094
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/excel/_util.py:1 <module>                   1           0.000179  0.000187  0.000187
..iniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/array_algos/take.py:288 _get_take_nd_function_cached  3           0.000047  0.000187  0.000062
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/compat/_inspect.py:131 strseq                   93          0.000186  0.000186  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_call.py:249 _APIStyle                       1           0.000011  0.000186  0.000186
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:786 ColorizingStreamHandler.__init__            87          0.000186  0.000186  0.000002
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:75 BadLineHandleMethod  1           0.000014  0.000186  0.000186
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:902 ColorizingStreamHandler.createLock          5           0.000042  0.000186  0.000037
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/reshape/tile.py:1 <module>                1           0.000041  0.000186  0.000186
..iniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/blocks.py:166 ObjectBlock._consolidate_key  10          0.000075  0.000185  0.000019
..nvs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/backend.py:321 Backend.create_hash_ctx  2           0.000024  0.000185  0.000093
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:327 f                 1           0.000095  0.000184  0.000184
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_config/config.py:827 <listcomp>               20          0.000121  0.000183  0.000009
<__array_function__ internals>:177 prod                                                                                   3           0.000018  0.000183  0.000061
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/aio/_base_call.py:138 UnaryUnaryCall             1           0.000006  0.000183  0.000183
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/textwrap.py:344 TextWrapper._split_chunks                           2           0.000020  0.000182  0.000091
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/arraypad.py:1 <module>                      1           0.000021  0.000182  0.000182
../miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/ops.py:869 BaseGrouper.reconstructed_codes  1           0.000016  0.000181  0.000181
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/strings/accessor.py:64 forbid_nonstring_types  52          0.000181  0.000181  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:196 <lambda>          130         0.000179  0.000179  0.000001
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/x448.py:1 <module>  1           0.000020  0.000179  0.000179
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/strings/base.py:16 BaseStringArrayMethods  1           0.000110  0.000179  0.000179
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/ruleinfo.py:10 RuleInfo.__init__            30          0.000178  0.000178  0.000006
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/hashes.py:102 Hash.finalize  2           0.000019  0.000177  0.000089
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/grouper.py:468 Grouping.__init__  2           0.000050  0.000177  0.000088
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/parser/isoparser.py:22 _takes_ascii          4           0.000028  0.000176  0.000044
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/example.py:1 <module>                   1           0.000021  0.000176  0.000176
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:3859 ZeroOrMore.parseImpl  2/1         0.000013  0.000176  0.000088
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/sessions.py:739 AuthorizedSession.mount      10          0.000066  0.000175  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/reader.py:177 OrderedLoader.update_raw           5           0.000033  0.000174  0.000035
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/version.py:42 parse   1           0.000010  0.000174  0.000174
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/tabulate.py:1659 _build_simple_row                    24          0.000103  0.000174  0.000007
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/idna/idnadata.py:1 <module>                           1           0.000174  0.000174  0.000174
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:3121 MaskedArray.view                1           0.000017  0.000173  0.000173
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/multi.py:763 MultiIndex._set_levels  2           0.000047  0.000173  0.000087
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/_oid.py:232 AttributeOID          1           0.000043  0.000173  0.000173
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/multi.py:957 MultiIndex._set_codes  2           0.000022  0.000173  0.000087
../miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/ufunclike.py:58 _fix_and_maybe_deprecate_out_named_y  3           0.000016  0.000172  0.000057
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/regions.py:1 <module>                        1           0.000016  0.000172  0.000172
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/cgi.py:1 <module>                                                   1           0.000055  0.000171  0.000171
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/_helpers.py:410 _scalar_property  12          0.000171  0.000171  0.000014
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/model.py:421 OperationModel                  1           0.000147  0.000170  0.000170
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/history.py:1 <module>                        1           0.000013  0.000169  0.000169
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/certificate_transparency.py:18 Version  1           0.000013  0.000169  0.000169
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/_oid.py:217 AuthorityInformationAccessOID  1           0.000015  0.000169  0.000169
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/auth.py:1 <module>                           1           0.000042  0.000169  0.000169
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/_version.py:14 NumpyVersion                 1           0.000169  0.000169  0.000169
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/umath.py:1 <module>                        1           0.000091  0.000169  0.000169
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/ops/methods.py:120 _add_methods           2           0.000090  0.000169  0.000084
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/name.py:28 <dictcomp>               1           0.000065  0.000168  0.000168
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/readers.py:12 FileReader.__init__                         1           0.000014  0.000168  0.000168
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/x25519.py:1 <module>  1           0.000016  0.000168  0.000168
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:837 HTTPSConnection.__init__                         4           0.000097  0.000167  0.000042
<__array_function__ internals>:177 setdiff1d                                                                              1           0.000008  0.000167  0.000167
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:732 construct_from_string  18          0.000109  0.000167  0.000009
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:393 _recursive_repr                                  3           0.000028  0.000167  0.000056
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/base_events.py:184 _run_until_complete_cb                   6           0.000097  0.000167  0.000028
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/_oid.py:113 CRLEntryExtensionOID  1           0.000019  0.000167  0.000167
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/ipaddress.py:1846 _split_scope_id                                   33          0.000119  0.000166  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/inspect.py:2684 Parameter.default                                   105         0.000166  0.000166  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/retry.py:243 Retry.__init__              11          0.000112  0.000165  0.000015
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/socket.py:220 socket.__init__                                       15          0.000165  0.000165  0.000011
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:623 HTTPResponse._safe_read                          20          0.000103  0.000165  0.000008
..miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/version.py:261 Version.__init__  1           0.000080  0.000165  0.000165
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/plotting/_misc.py:1 <module>                   1           0.000023  0.000165  0.000165
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:1821 LocalConnectionType             1           0.000014  0.000164  0.000164
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:843 _hash_add                                        1           0.000014  0.000164  0.000164
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/coroutines.py:105 coroutine                                 1           0.000029  0.000163  0.000163
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/generic.py:104 generate_property  26          0.000125  0.000163  0.000006
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/_helpers.py:44 decorator                  31          0.000114  0.000162  0.000005
